2480	Boat Harbour	NSW	-28.3167	153.35
2480	Bentley	NSW	-28.7793	153.1135
2480	Coffee Camp	NSW	-28.6569	153.2281
2480	Lismore Dc	NSW	-28.7493	153.2724
2480	Upper Coopers Creek	NSW	-28.5998	153.4011
2480	Steve Kings Plains	NSW	-28.7493	153.2724
2480	Tuntable Falls	NSW	-28.7493	153.2724
2480	Gundurimba	NSW	-28.85	153.2667
2480	Loftville	NSW	-28.8413	153.2536
2480	Leycester	NSW	-28.7833	153.2
2480	Chilcotts Grass	NSW	-28.8299	153.3357
2480	Blakebrook	NSW	-28.7603	153.2384
2480	Monaltrie	NSW	-28.8521	153.2906
2480	Terania Creek	NSW	-28.6186	153.2928
2480	Dorroughby	NSW	-28.6575	153.3547
2480	Nightcap	NSW	-28.7493	153.2724
2480	Whian Whian	NSW	-28.6396	153.3145
2480	Eureka	NSW	-28.6818	153.4346
2480	Boorabee Park	NSW	-28.6863	153.0489
2480	Corndale	NSW	-28.7091	153.3624
2480	Nimbin	NSW	-28.5954	153.2234
2480	South Lismore	NSW	-28.8163	153.2562
2480	Tullera	NSW	-28.7482	153.2915
2480	Mcleans Ridges	NSW	-28.8	153.3833
2480	The Channon	NSW	-28.6716	153.2797
2480	Tucki Tucki	NSW	-28.9333	153.3167
2480	Dunoon	NSW	-28.6846	153.3177
2480	Bungabbee	NSW	-28.7755	153.1501
2480	Clunes	NSW	-28.7312	153.4074
2480	Lismore	NSW	-28.8135	153.2773
2480	Rosebank	NSW	-28.6667	153.4
2480	Mckees Hill	NSW	-28.8833	153.2
2480	Stony Chute	NSW	-28.5817	153.1641
2480	Ruthven	NSW	-28.9339	153.2784
2480	Numulgi	NSW	-28.7233	153.327
2480	Mountain Top	NSW	-28.6126	153.1727
2480	Georgica	NSW	-28.6562	153.1803
2480	Goolmangar	NSW	-28.7508	153.2248
2480	Back Creek	NSW	-28.6031	153.0298
2480	Booyong	NSW	-28.746	153.4522
2480	Modanville	NSW	-28.7152	153.301
2480	Tregeagle	NSW	-28.8403	153.3487
2480	Blue Knob	NSW	-28.5448	153.1868
2480	South Gundurimba	NSW	-28.8852	153.2397
2480	North Lismore	NSW	-28.7888	153.2803
2480	Missingham	NSW	-28.7	153.0333
2480	Goonellabah	NSW	-28.8167	153.3167
2480	Clovass	NSW	-28.872	153.149
2480	Rock Valley	NSW	-28.7485	153.1679
2480	Lagoon Grass	NSW	-28.7944	153.3178
2480	Lindendale	NSW	-28.8282	153.3757
2480	Woodlawn	NSW	-28.7689	153.3188
2480	Larnook	NSW	-28.6516	153.1108
2480	Girards Hill	NSW	-28.8169	153.2779
2480	Howards Grass	NSW	-28.7917	153.306
2480	Fernside	NSW	-28.7818	153.1679
2480	Booerie Creek	NSW	-28.7825	153.2434
2480	Richmond Hill	NSW	-29.0581	153.2822
2480	Koonorigan	NSW	-28.6833	153.2333
2480	Lillian Rock	NSW	-28.5349	153.1585
2480	Repentance Creek	NSW	-28.6302	153.4075
2480	Tuntable Creek	NSW	-28.6321	153.2602
2480	Lismore Heights	NSW	-28.801	153.3005
2480	East Lismore	NSW	-28.8259	153.2888
